symptom,display_name,source_file,phase,order,question_id,field,code,ui_label,question_text,response_type,question_role,dedup_family,canonical_concept,parent_field,detail_field,if_positive_ask,skip_if,ask_if
chest_pain,Chest Pain,chest_pain.json,high_priority_followup,22,palpitations,palpitations,CV-003,Palpitations,Have you felt your heart racing or beating irregularly?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:palpitations,palpitations,,palpitations_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,high_priority_followup,23,fainting,fainting,NEU-002,Fainting,Have you fainted or passed out?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fainting,fainting,,fainting_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,high_priority_followup,24,dizziness,dizziness,NEU-001,Dizziness or lightheadedness,Have you felt dizzy or lightheaded?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:dizziness,dizziness,,dizziness_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,targeted_followup,25,cough,cough,RESP-005,Cough,Do you have a cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:cough,cough,,cough_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,targeted_followup,26,wheeze,wheeze,RESPQ-004,Whistling sound when breathing,Do you hear a whistling sound when you breathe?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:wheeze,wheeze,,wheeze_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,targeted_followup,27,fever,fever,CON-001,Fever,Have you had a fever?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,targeted_followup,28,recent_immobility,recent_immobility,SOC-014,Recent immobility,"Have you been stuck in bed, on a long trip, or not moving around much recently?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_immobility,recent_immobility,,recent_immobility_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,targeted_followup,29,recent_travel,recent_travel,SOC-007,Recent travel,Have you traveled anywhere recently?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_travel,recent_travel,,recent_travel_details,,FIELD_ALREADY_CAPTURED,
chest_pain,Chest Pain,chest_pain.json,final_closeout,30,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
constipation,Constipation,constipation.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the constipation start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it constant, or does it come and go in episodes?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,core_characterization,4,last_bowel_movement,last_bowel_movement,GI-020,Last bowel movement,"When was your last bowel movement? If you remember, about how long ago was it?",TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,ros:constipation,last_bowel_movement,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,core_characterization,5,stool_hardness,stool_hardness,GI-021,Stool hardness,"Are the stools hard, dry, pellet-like, or difficult to pass?",SHORT_TEXT,qualifier,ros:constipation,stool_hardness,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,core_characterization,6,straining,straining,GI-022,Straining,Have you been straining to pass stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:constipation,straining,,straining_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,core_characterization,7,change_in_bowel_habit,change_in_bowel_habit,GI-024,Change in bowel habit,Has there been a change from your usual bowel habit?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:change_in_bowel_habit,change_in_bowel_habit,,change_in_bowel_habit_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,8,bowel_obstruction_symptom,bowel_obstruction_symptom,GI-023,Bowel obstruction symptom,Are you unable to pass stool or gas?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:bowel_obstruction,bowel_obstruction_symptom,,unable_to_pass_stool_or_flatus_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,9,abdominal_distension,abdominal_distension,GI-005,Abdominal distension,Any abdominal swelling or distension?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,abdominal_distension,,abdominal_distension_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,10,vomiting,vomiting,GI-002,Vomiting,Have you been vomiting?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:vomiting,vomiting,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,11,vomiting_frequency,vomiting_frequency,GIQ-001,Vomiting Frequency,How often are you vomiting?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vomiting,vomiting_frequency,,,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,12,blood_in_stool,blood_in_stool,GI-004B,Blood in stool,Any blood in the stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:blood_in_stool,blood_in_stool,,blood_in_stool_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,13,melena,melena,GIQ-021,Black or tarry stool,Any black tarry stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:melena,melena,,melena_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,14,fever,fever,CON-001,Fever,Any fever with the constipation?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,high_priority_followup,15,weight_loss,weight_loss,CON-007,Weight loss,Any unexplained weight loss?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:weight_loss,weight_loss,,weight_loss_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,targeted_followup,16,abdominal_pain,abdominal_pain,GI-008,Abdominal pain,Any abdominal pain with the constipation?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:abdominal_pain,abdominal_pain,,abdominal_pain_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,targeted_followup,17,bloating,bloating,GI-010,Bloating,Any bloating with the constipation?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:bloating,bloating,,bloating_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,targeted_followup,18,opioid_use,opioid_use,MED-015,Opioid use,Are you taking any opioid or strong pain medicines?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,opioid_use,,opioid_use_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,targeted_followup,19,prior_abdominal_surgery,prior_abdominal_surgery,PMH-024,Prior abdominal surgery,Any history of abdominal surgery?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,prior_abdominal_surgery,,prior_abdominal_surgery_details,,FIELD_ALREADY_CAPTURED,
constipation,Constipation,constipation.json,final_closeout,20,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
cough,Cough,cough.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the cough start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,,
cough,Cough,cough.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it there all the time, or does it come and go?",SHORT_TEXT,qualifier,,pattern,,,,,
cough,Cough,cough.json,core_characterization,3,episode_duration,episode_duration,EVENT-004,Episode duration,"When it comes, how long does each episode last?",TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,detail,,episode_duration,pattern,,,FIELD_ALREADY_CAPTURED|PATTERN_NOT_EPISODIC,
cough,Cough,cough.json,core_characterization,4,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,,
cough,Cough,cough.json,core_characterization,5,productive_cough,productive_cough,RESP-011,Productive cough,Are you bringing anything up when you cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,productive_cough,,productive_cough_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,core_characterization,6,cough_character,cough_character,RESPQ-009,Cough character,What is the cough like?,SHORT_TEXT,detail,,cough_character,cough,,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,core_characterization,7,sputum_character,sputum_character,RESPQ-010,Sputum character,"What are you bringing up, and what is it like?",SHORT_TEXT,detail,,sputum_character,productive_cough,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
cough,Cough,cough.json,core_characterization,8,sputum_colour,sputum_colour,RESPQ-011,Sputum colour,What colour is it?,SHORT_TEXT,detail,,sputum_colour,productive_cough,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
cough,Cough,cough.json,core_characterization,9,sputum_amount,sputum_amount,RESPQ-012,Sputum amount,How much are you bringing up?,SHORT_TEXT,detail,,sputum_amount,productive_cough,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
cough,Cough,cough.json,core_characterization,10,sputum_consistency,sputum_consistency,RESPQ-013,Sputum consistency,"Is it thick, thin, sticky, or something else?",SHORT_TEXT,detail,,sputum_consistency,productive_cough,,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
cough,Cough,cough.json,core_characterization,11,frothy_sputum,frothy_sputum,RESPQ-014,Frothy sputum,Is it frothy or bubbly?,BOOLEAN_WITH_OPTIONAL_DETAILS,detail,,frothy_sputum,productive_cough,frothy_sputum_details,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
cough,Cough,cough.json,core_characterization,12,aggravating_factors,aggravating_factors,PAIN-018,Aggravating factors,"What makes it worse, such as movement, coughing, eating, urinating, passing stool, touching it, or nothing?",SHORT_TEXT,qualifier,,aggravating_factors,,,,,
cough,Cough,cough.json,core_characterization,13,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as rest, lying still, medicines, food, passing urine or stool, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,,
cough,Cough,cough.json,core_characterization,14,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,,
cough,Cough,cough.json,high_priority_followup,15,fever,fever,CON-001,Fever,Have you had a fever?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:fever,fever,,fever_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,16,chills,chills,CON-003,Chills,Have you felt cold or shivery without uncontrollable shaking?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:chills,chills,,chills_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,17,shortness_of_breath,shortness_of_breath,RESP-001,Difficulty in breathing,Have you had any difficulty in breathing?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:shortness_of_breath,shortness_of_breath,,shortness_of_breath_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,18,hemoptysis,hemoptysis,RESP-004,Coughing up blood,Have you coughed up blood?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:hemoptysis,hemoptysis,,hemoptysis_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,19,chest_pain,chest_pain,CV-002,Chest pain or tightness,Do you have chest pain or tightness?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:chest_pain,chest_pain,,chest_pain_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,20,pleuritic_pain,pleuritic_pain,RESP-008,Worse with deep breathing,Is it worse when you take a deep breath or cough?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:pleuritic_pain,pleuritic_pain,,pleuritic_component_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,21,leg_swelling,leg_swelling,CV-001,Leg swelling,Have you had swelling in one or both legs?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:leg_swelling,leg_swelling,,leg_swelling_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,22,recent_immobility,recent_immobility,SOC-014,Recent immobility,"Have you been stuck in bed, on a long trip, or not moving around much recently?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_immobility,recent_immobility,,recent_immobility_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,23,wheeze,wheeze,RESPQ-004,Whistling sound when breathing,Do you hear a whistling sound when you breathe?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:wheeze,wheeze,,wheeze_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,high_priority_followup,24,stridor,stridor,RESPQ-005,Noisy breathing,Is your breathing noisy or harsh?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:stridor,stridor,,stridor_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,25,runny_nose,runny_nose,RESP-010,Runny nose,Do you have a runny nose?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:runny_nose,runny_nose,,runny_nose_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,26,sore_throat,sore_throat,ENT-000,Sore throat,Do you have a sore throat?,BOOLEAN_WITH_OPTIONAL_DETAILS,parent_symptom,ros:sore_throat,sore_throat,,sore_throat_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,27,malaise,malaise,CON-009,Malaise,Have you generally felt unwell or weak all over?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:malaise,malaise,,malaise_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,28,fatigue,fatigue,CON-005,Fatigue,Have you been unusually tired?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:fatigue,fatigue,,fatigue_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,29,recent_antibiotics,recent_antibiotics,MED-002,Recent antibiotics,Have you taken any antibiotics in the last few weeks?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,recent_antibiotics,,recent_antibiotics_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,30,recent_travel,recent_travel,SOC-007,Recent travel,Have you traveled anywhere recently?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:recent_travel,recent_travel,,recent_travel_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,targeted_followup,31,post_tussive_vomiting,post_tussive_vomiting,RESP-013,Vomiting after coughing,Have you vomited after coughing?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:vomiting,post_tussive_vomiting,,post_tussive_vomiting_details,,FIELD_ALREADY_CAPTURED,
cough,Cough,cough.json,final_closeout,32,final_closeout_question,final_closeout_question,CLOSE-001,Anything else,Is there anything else you want to mention that we have not asked about yet?,SHORT_TEXT,qualifier,,final_closeout_question,,,,,
diarrhea,Diarrhea,diarrhea.json,core_characterization,1,onset,onset,EVENT-001,Onset,When did the diarrhea start?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,onset,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,2,pattern,pattern,EVENT-003,Pattern,"Is it happening constantly, or in repeated episodes?",SHORT_TEXT,qualifier,,pattern,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,3,duration,duration,EVENT-002,Duration,How long has this been going on altogether?,TEMPORAL_WITH_UNIT_OR_SHORT_TEXT,qualifier,,duration,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,4,stool_frequency,stool_frequency,GIQ-008,Stool frequency,How often are you passing stool?,SHORT_TEXT,qualifier,,stool_frequency,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,5,stool_consistency,stool_consistency,GIQ-015,Stool consistency,"What is the stool like? Is it watery, loose, formed, or something else?",SHORT_TEXT,qualifier,,stool_consistency,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,6,stool_content,stool_content,GIQ-014,Stool content,What have you noticed in the stool?,SHORT_TEXT,qualifier,,stool_content,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,7,aggravating_factors,aggravating_factors,PAIN-018,Aggravating factors,"What makes it worse, such as movement, coughing, eating, urinating, passing stool, touching it, or nothing?",SHORT_TEXT,qualifier,,aggravating_factors,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,8,relieving_factors,relieving_factors,PAIN-019,Relieving factors,"What makes it better, such as rest, lying still, medicines, food, passing urine or stool, or nothing?",SHORT_TEXT,qualifier,,relieving_factors,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,core_characterization,9,functional_impact,functional_impact,PAIN-020,Functional impact,"How is it affecting what you can do, such as walking, standing, eating, sleeping, breathing, or daily activities?",SHORT_TEXT,qualifier,,functional_impact,,,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,high_priority_followup,10,blood_in_stool,blood_in_stool,GI-004B,Blood in stool,Have you seen blood in the stool?,BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,ros:blood_in_stool,blood_in_stool,,blood_in_stool_details,,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,high_priority_followup,11,melena,melena,GIQ-021,Black or tarry stool,Has the stool been black or tarry?,BOOLEAN_WITH_OPTIONAL_DETAILS,detail,ros:melena,melena,blood_in_stool,melena_details,,FIELD_ALREADY_CAPTURED|PARENT_NEGATIVE,
diarrhea,Diarrhea,diarrhea.json,high_priority_followup,12,dehydration,dehydration,CON-011A,Dehydration,"Have you been very dry, dizzy when standing, or unable to keep fluids down?",BOOLEAN_WITH_OPTIONAL_DETAILS,qualifier,,dehydration,,dehydration_details,dehydration_details,FIELD_ALREADY_CAPTURED,
diarrhea,Diarrhea,diarrhea.json,high_priority_followup,13,low_urine_output,low_urine_output,CON-011B,Low urine output,Have you been passing much less urine than usual?,BOOLEAN_WITH_OPTIONAL_DETAILS,red_flag_subtype,ros:low_urine_output,low_urine_output,,low_urine_output_details,low_urine_output_details,FIELD_ALREADY_CAPTURED,
